Filename,W,S,VP,C,T,DC,CT,CP,CN,MLS,MLT,MLC,C/S,VP/T,C/T,DC/C,DC/T,T/S,CT/T,CP/T,CP/C,CN/T,CN/C
1572.txt,213,13,35,31,15,16,9,2,21,16.3846,14.2000,6.8710,2.3846,2.3333,2.0667,0.5161,1.0667,1.1538,0.6000,0.1333,0.0645,1.4000,0.6774
337.txt,471,29,67,53,28,26,16,17,48,16.2414,16.8214,8.8868,1.8276,2.3929,1.8929,0.4906,0.9286,0.9655,0.5714,0.6071,0.3208,1.7143,0.9057
319.txt,274,15,48,36,18,19,13,12,23,18.2667,15.2222,7.6111,2.4000,2.6667,2.0000,0.5278,1.0556,1.2000,0.7222,0.6667,0.3333,1.2778,0.6389
1758.txt,214,6,29,20,6,13,5,10,20,35.6667,35.6667,10.7000,3.3333,4.8333,3.3333,0.6500,2.1667,1.0000,0.8333,1.6667,0.5000,3.3333,1.0000
578.txt,76,5,15,9,5,4,2,2,2,15.2000,15.2000,8.4444,1.8000,3.0000,1.8000,0.4444,0.8000,1.0000,0.4000,0.4000,0.2222,0.4000,0.2222
925.txt,48,4,12,8,3,5,1,0,6,12.0000,16.0000,6.0000,2.0000,4.0000,2.6667,0.6250,1.6667,0.7500,0.3333,0.0000,0.0000,2.0000,0.7500
93.txt,303,17,47,37,20,14,13,10,29,17.8235,15.1500,8.1892,2.1765,2.3500,1.8500,0.3784,0.7000,1.1765,0.6500,0.5000,0.2703,1.4500,0.7838
1481.txt,522,24,88,66,28,35,23,10,55,21.7500,18.6429,7.9091,2.7500,3.1429,2.3571,0.5303,1.2500,1.1667,0.8214,0.3571,0.1515,1.9643,0.8333
544.txt,285,22,45,35,25,10,10,11,23,12.9545,11.4000,8.1429,1.5909,1.8000,1.4000,0.2857,0.4000,1.1364,0.4000,0.4400,0.3143,0.9200,0.6571
1007.txt,218,13,35,27,14,13,9,2,19,16.7692,15.5714,8.0741,2.0769,2.5000,1.9286,0.4815,0.9286,1.0769,0.6429,0.1429,0.0741,1.3571,0.7037
1797.txt,118,5,23,14,5,9,3,2,10,23.6000,23.6000,8.4286,2.8000,4.6000,2.8000,0.6429,1.8000,1.0000,0.6000,0.4000,0.1429,2.0000,0.7143
1679.txt,32,2,3,3,2,1,1,2,2,16.0000,16.0000,10.6667,1.5000,1.5000,1.5000,0.3333,0.5000,1.0000,0.5000,1.0000,0.6667,1.0000,0.6667
1473.txt,562,21,93,60,25,36,19,17,43,26.7619,22.4800,9.3667,2.8571,3.7200,2.4000,0.6000,1.4400,1.1905,0.7600,0.6800,0.2833,1.7200,0.7167
1558.txt,411,21,59,47,21,26,14,12,54,19.5714,19.5714,8.7447,2.2381,2.8095,2.2381,0.5532,1.2381,1.0000,0.6667,0.5714,0.2553,2.5714,1.1489
1799.txt,484,18,83,56,26,25,17,8,58,26.8889,18.6154,8.6429,3.1111,3.1923,2.1538,0.4464,0.9615,1.4444,0.6538,0.3077,0.1429,2.2308,1.0357
1153.txt,443,27,62,51,29,22,15,17,49,16.4074,15.2759,8.6863,1.8889,2.1379,1.7586,0.4314,0.7586,1.0741,0.5172,0.5862,0.3333,1.6897,0.9608
1316.txt,442,23,87,63,26,36,22,15,49,19.2174,17.0000,7.0159,2.7391,3.3462,2.4231,0.5714,1.3846,1.1304,0.8462,0.5769,0.2381,1.8846,0.7778
1321.txt,303,16,61,41,19,23,15,6,26,18.9375,15.9474,7.3902,2.5625,3.2105,2.1579,0.5610,1.2105,1.1875,0.7895,0.3158,0.1463,1.3684,0.6341
451.txt,364,29,58,53,32,22,15,3,28,12.5517,11.3750,6.8679,1.8276,1.8125,1.6562,0.4151,0.6875,1.1034,0.4688,0.0938,0.0566,0.8750,0.5283
1416.txt,378,17,59,43,20,21,9,11,41,22.2353,18.9000,8.7907,2.5294,2.9500,2.1500,0.4884,1.0500,1.1765,0.4500,0.5500,0.2558,2.0500,0.9535
1691.txt,617,31,95,83,37,43,24,19,62,19.9032,16.6757,7.4337,2.6774,2.5676,2.2432,0.5181,1.1622,1.1935,0.6486,0.5135,0.2289,1.6757,0.7470
945.txt,444,33,71,52,34,17,12,13,49,13.4545,13.0588,8.5385,1.5758,2.0882,1.5294,0.3269,0.5000,1.0303,0.3529,0.3824,0.2500,1.4412,0.9423
702.txt,263,15,35,32,15,18,9,7,18,17.5333,17.5333,8.2188,2.1333,2.3333,2.1333,0.5625,1.2000,1.0000,0.6000,0.4667,0.2188,1.2000,0.5625
1745.txt,621,20,90,67,27,40,22,20,77,31.0500,23.0000,9.2687,3.3500,3.3333,2.4815,0.5970,1.4815,1.3500,0.8148,0.7407,0.2985,2.8519,1.1493
1551.txt,378,12,69,51,17,30,12,4,36,31.5000,22.2353,7.4118,4.2500,4.0588,3.0000,0.5882,1.7647,1.4167,0.7059,0.2353,0.0784,2.1176,0.7059
1211.txt,254,12,42,30,15,13,10,6,17,21.1667,16.9333,8.4667,2.5000,2.8000,2.0000,0.4333,0.8667,1.2500,0.6667,0.4000,0.2000,1.1333,0.5667
794.txt,292,14,54,37,13,23,10,7,34,20.8571,22.4615,7.8919,2.6429,4.1538,2.8462,0.6216,1.7692,0.9286,0.7692,0.5385,0.1892,2.6154,0.9189
803.txt,402,21,68,47,27,18,14,12,37,19.1429,14.8889,8.5532,2.2381,2.5185,1.7407,0.3830,0.6667,1.2857,0.5185,0.4444,0.2553,1.3704,0.7872
1723.txt,234,13,42,33,14,17,9,3,20,18.0000,16.7143,7.0909,2.5385,3.0000,2.3571,0.5152,1.2143,1.0769,0.6429,0.2143,0.0909,1.4286,0.6061
1054.txt,340,15,64,50,22,26,15,6,34,22.6667,15.4545,6.8000,3.3333,2.9091,2.2727,0.5200,1.1818,1.4667,0.6818,0.2727,0.1200,1.5455,0.6800
143.txt,411,16,67,46,16,27,13,11,47,25.6875,25.6875,8.9348,2.8750,4.1875,2.8750,0.5870,1.6875,1.0000,0.8125,0.6875,0.2391,2.9375,1.0217
1089.txt,416,24,76,50,24,25,15,12,39,17.3333,17.3333,8.3200,2.0833,3.1667,2.0833,0.5000,1.0417,1.0000,0.6250,0.5000,0.2400,1.6250,0.7800
940.txt,510,34,87,58,38,20,15,10,47,15.0000,13.4211,8.7931,1.7059,2.2895,1.5263,0.3448,0.5263,1.1176,0.3947,0.2632,0.1724,1.2368,0.8103
1447.txt,487,27,90,62,32,26,15,16,53,18.0370,15.2188,7.8548,2.2963,2.8125,1.9375,0.4194,0.8125,1.1852,0.4688,0.5000,0.2581,1.6562,0.8548
1180.txt,471,32,86,70,33,37,21,7,54,14.7188,14.2727,6.7286,2.1875,2.6061,2.1212,0.5286,1.1212,1.0312,0.6364,0.2121,0.1000,1.6364,0.7714
894.txt,531,22,94,61,23,37,18,16,45,24.1364,23.0870,8.7049,2.7727,4.0870,2.6522,0.6066,1.6087,1.0455,0.7826,0.6957,0.2623,1.9565,0.7377
1401.txt,616,27,101,73,39,31,24,11,77,22.8148,15.7949,8.4384,2.7037,2.5897,1.8718,0.4247,0.7949,1.4444,0.6154,0.2821,0.1507,1.9744,1.0548
1583.txt,312,11,55,38,16,16,13,4,26,28.3636,19.5000,8.2105,3.4545,3.4375,2.3750,0.4211,1.0000,1.4545,0.8125,0.2500,0.1053,1.6250,0.6842
1183.txt,249,16,38,31,18,13,7,3,30,15.5625,13.8333,8.0323,1.9375,2.1111,1.7222,0.4194,0.7222,1.1250,0.3889,0.1667,0.0968,1.6667,0.9677
495.txt,38,3,6,5,3,2,2,0,6,12.6667,12.6667,7.6000,1.6667,2.0000,1.6667,0.4000,0.6667,1.0000,0.6667,0.0000,0.0000,2.0000,1.2000
219.txt,233,14,32,27,15,12,9,8,25,16.6429,15.5333,8.6296,1.9286,2.1333,1.8000,0.4444,0.8000,1.0714,0.6000,0.5333,0.2963,1.6667,0.9259
454.txt,417,29,79,65,36,27,20,6,39,14.3793,11.5833,6.4154,2.2414,2.1944,1.8056,0.4154,0.7500,1.2414,0.5556,0.1667,0.0923,1.0833,0.6000
1514.txt,242,18,49,37,18,18,15,2,31,13.4444,13.4444,6.5405,2.0556,2.7222,2.0556,0.4865,1.0000,1.0000,0.8333,0.1111,0.0541,1.7222,0.8378
210.txt,409,12,64,54,21,31,13,7,34,34.0833,19.4762,7.5741,4.5000,3.0476,2.5714,0.5741,1.4762,1.7500,0.6190,0.3333,0.1296,1.6190,0.6296
492.txt,581,36,96,73,35,37,23,18,57,16.1389,16.6000,7.9589,2.0278,2.7429,2.0857,0.5068,1.0571,0.9722,0.6571,0.5143,0.2466,1.6286,0.7808
192.txt,367,28,70,66,27,37,18,1,53,13.1071,13.5926,5.5606,2.3571,2.5926,2.4444,0.5606,1.3704,0.9643,0.6667,0.0370,0.0152,1.9630,0.8030
1722.txt,577,31,93,75,38,35,19,13,70,18.6129,15.1842,7.6933,2.4194,2.4474,1.9737,0.4667,0.9211,1.2258,0.5000,0.3421,0.1733,1.8421,0.9333
261.txt,508,19,74,51,22,27,16,18,45,26.7368,23.0909,9.9608,2.6842,3.3636,2.3182,0.5294,1.2273,1.1579,0.7273,0.8182,0.3529,2.0455,0.8824
1171.txt,399,18,72,56,25,28,20,5,51,22.1667,15.9600,7.1250,3.1111,2.8800,2.2400,0.5000,1.1200,1.3889,0.8000,0.2000,0.0893,2.0400,0.9107
512.txt,338,13,50,33,14,17,11,3,28,26.0000,24.1429,10.2424,2.5385,3.5714,2.3571,0.5152,1.2143,1.0769,0.7857,0.2143,0.0909,2.0000,0.8485
250.txt,685,36,100,75,42,34,23,13,75,19.0278,16.3095,9.1333,2.0833,2.3810,1.7857,0.4533,0.8095,1.1667,0.5476,0.3095,0.1733,1.7857,1.0000
1188.txt,375,26,55,43,29,14,12,7,31,14.4231,12.9310,8.7209,1.6538,1.8966,1.4828,0.3256,0.4828,1.1154,0.4138,0.2414,0.1628,1.0690,0.7209
329.txt,526,23,112,75,27,48,22,6,51,22.8696,19.4815,7.0133,3.2609,4.1481,2.7778,0.6400,1.7778,1.1739,0.8148,0.2222,0.0800,1.8889,0.6800
1133.txt,674,26,102,78,32,43,24,13,83,25.9231,21.0625,8.6410,3.0000,3.1875,2.4375,0.5513,1.3438,1.2308,0.7500,0.4062,0.1667,2.5938,1.0641
272.txt,117,8,20,16,8,8,3,2,12,14.6250,14.6250,7.3125,2.0000,2.5000,2.0000,0.5000,1.0000,1.0000,0.3750,0.2500,0.1250,1.5000,0.7500
547.txt,428,18,78,55,22,29,15,3,45,23.7778,19.4545,7.7818,3.0556,3.5455,2.5000,0.5273,1.3182,1.2222,0.6818,0.1364,0.0545,2.0455,0.8182
6.txt,524,25,79,54,31,28,19,13,60,20.9600,16.9032,9.7037,2.1600,2.5484,1.7419,0.5185,0.9032,1.2400,0.6129,0.4194,0.2407,1.9355,1.1111
1756.txt,355,22,64,46,23,22,16,21,28,16.1364,15.4348,7.7174,2.0909,2.7826,2.0000,0.4783,0.9565,1.0455,0.6957,0.9130,0.4565,1.2174,0.6087
290.txt,436,24,76,48,23,24,16,16,36,18.1667,18.9565,9.0833,2.0000,3.3043,2.0870,0.5000,1.0435,0.9583,0.6957,0.6957,0.3333,1.5652,0.7500
1142.txt,251,12,35,30,14,13,7,4,37,20.9167,17.9286,8.3667,2.5000,2.5000,2.1429,0.4333,0.9286,1.1667,0.5000,0.2857,0.1333,2.6429,1.2333
1277.txt,227,12,42,36,12,22,11,3,25,18.9167,18.9167,6.3056,3.0000,3.5000,3.0000,0.6111,1.8333,1.0000,0.9167,0.2500,0.0833,2.0833,0.6944
125.txt,301,18,51,37,19,19,13,12,30,16.7222,15.8421,8.1351,2.0556,2.6842,1.9474,0.5135,1.0000,1.0556,0.6842,0.6316,0.3243,1.5789,0.8108
237.txt,196,8,27,24,8,16,7,5,18,24.5000,24.5000,8.1667,3.0000,3.3750,3.0000,0.6667,2.0000,1.0000,0.8750,0.6250,0.2083,2.2500,0.7500
1203.txt,266,11,40,35,12,19,10,7,30,24.1818,22.1667,7.6000,3.1818,3.3333,2.9167,0.5429,1.5833,1.0909,0.8333,0.5833,0.2000,2.5000,0.8571
1163.txt,617,28,94,75,31,44,21,22,58,22.0357,19.9032,8.2267,2.6786,3.0323,2.4194,0.5867,1.4194,1.1071,0.6774,0.7097,0.2933,1.8710,0.7733
1658.txt,271,15,50,37,18,18,12,10,26,18.0667,15.0556,7.3243,2.4667,2.7778,2.0556,0.4865,1.0000,1.2000,0.6667,0.5556,0.2703,1.4444,0.7027
251.txt,411,13,63,50,15,32,11,4,58,31.6154,27.4000,8.2200,3.8462,4.2000,3.3333,0.6400,2.1333,1.1538,0.7333,0.2667,0.0800,3.8667,1.1600
515.txt,86,6,16,14,7,7,4,5,8,14.3333,12.2857,6.1429,2.3333,2.2857,2.0000,0.5000,1.0000,1.1667,0.5714,0.7143,0.3571,1.1429,0.5714
62.txt,411,17,64,49,25,21,15,13,37,24.1765,16.4400,8.3878,2.8824,2.5600,1.9600,0.4286,0.8400,1.4706,0.6000,0.5200,0.2653,1.4800,0.7551
22.txt,201,9,39,29,13,15,9,6,22,22.3333,15.4615,6.9310,3.2222,3.0000,2.2308,0.5172,1.1538,1.4444,0.6923,0.4615,0.2069,1.6923,0.7586
1301.txt,366,15,55,43,17,29,13,9,39,24.4000,21.5294,8.5116,2.8667,3.2353,2.5294,0.6744,1.7059,1.1333,0.7647,0.5294,0.2093,2.2941,0.9070
107.txt,187,11,31,28,12,16,10,2,20,17.0000,15.5833,6.6786,2.5455,2.5833,2.3333,0.5714,1.3333,1.0909,0.8333,0.1667,0.0714,1.6667,0.7143
1693.txt,430,23,68,55,25,29,20,17,41,18.6957,17.2000,7.8182,2.3913,2.7200,2.2000,0.5273,1.1600,1.0870,0.8000,0.6800,0.3091,1.6400,0.7455
910.txt,419,26,64,53,30,24,18,8,40,16.1154,13.9667,7.9057,2.0385,2.1333,1.7667,0.4528,0.8000,1.1538,0.6000,0.2667,0.1509,1.3333,0.7547
1192.txt,325,23,55,43,25,16,13,9,41,14.1304,13.0000,7.5581,1.8696,2.2000,1.7200,0.3721,0.6400,1.0870,0.5200,0.3600,0.2093,1.6400,0.9535
978.txt,617,39,93,67,41,25,20,20,61,15.8205,15.0488,9.2090,1.7179,2.2683,1.6341,0.3731,0.6098,1.0513,0.4878,0.4878,0.2985,1.4878,0.9104
1103.txt,446,19,69,55,19,33,16,11,41,23.4737,23.4737,8.1091,2.8947,3.6316,2.8947,0.6000,1.7368,1.0000,0.8421,0.5789,0.2000,2.1579,0.7455
1762.txt,474,27,82,63,32,34,21,12,52,17.5556,14.8125,7.5238,2.3333,2.5625,1.9688,0.5397,1.0625,1.1852,0.6562,0.3750,0.1905,1.6250,0.8254
94.txt,723,31,114,67,33,36,23,26,50,23.3226,21.9091,10.7910,2.1613,3.4545,2.0303,0.5373,1.0909,1.0645,0.6970,0.7879,0.3881,1.5152,0.7463
193.txt,550,38,86,69,45,24,19,14,65,14.4737,12.2222,7.9710,1.8158,1.9111,1.5333,0.3478,0.5333,1.1842,0.4222,0.3111,0.2029,1.4444,0.9420
599.txt,386,19,69,55,26,26,18,10,35,20.3158,14.8462,7.0182,2.8947,2.6538,2.1154,0.4727,1.0000,1.3684,0.6923,0.3846,0.1818,1.3462,0.6364
483.txt,197,13,28,25,14,10,9,3,21,15.1538,14.0714,7.8800,1.9231,2.0000,1.7857,0.4000,0.7143,1.0769,0.6429,0.2143,0.1200,1.5000,0.8400
1046.txt,42,1,9,7,1,5,1,0,5,42.0000,42.0000,6.0000,7.0000,9.0000,7.0000,0.7143,5.0000,1.0000,1.0000,0.0000,0.0000,5.0000,0.7143
1354.txt,497,42,74,61,42,18,16,8,50,11.8333,11.8333,8.1475,1.4524,1.7619,1.4524,0.2951,0.4286,1.0000,0.3810,0.1905,0.1311,1.1905,0.8197
1452.txt,760,43,136,96,46,53,32,13,84,17.6744,16.5217,7.9167,2.2326,2.9565,2.0870,0.5521,1.1522,1.0698,0.6957,0.2826,0.1354,1.8261,0.8750
298.txt,491,24,85,59,35,28,20,6,45,20.4583,14.0286,8.3220,2.4583,2.4286,1.6857,0.4746,0.8000,1.4583,0.5714,0.1714,0.1017,1.2857,0.7627
919.txt,323,17,47,38,20,16,12,1,33,19.0000,16.1500,8.5000,2.2353,2.3500,1.9000,0.4211,0.8000,1.1765,0.6000,0.0500,0.0263,1.6500,0.8684
1680.txt,169,14,29,26,15,11,7,2,20,12.0714,11.2667,6.5000,1.8571,1.9333,1.7333,0.4231,0.7333,1.0714,0.4667,0.1333,0.0769,1.3333,0.7692
1656.txt,770,32,120,94,46,47,33,23,60,24.0625,16.7391,8.1915,2.9375,2.6087,2.0435,0.5000,1.0217,1.4375,0.7174,0.5000,0.2447,1.3043,0.6383
1686.txt,224,13,36,27,14,14,9,0,13,17.2308,16.0000,8.2963,2.0769,2.5714,1.9286,0.5185,1.0000,1.0769,0.6429,0.0000,0.0000,0.9286,0.4815
980.txt,467,24,71,54,26,29,13,10,56,19.4583,17.9615,8.6481,2.2500,2.7308,2.0769,0.5370,1.1154,1.0833,0.5000,0.3846,0.1852,2.1538,1.0370
428.txt,455,33,81,55,33,20,15,14,48,13.7879,13.7879,8.2727,1.6667,2.4545,1.6667,0.3636,0.6061,1.0000,0.4545,0.4242,0.2545,1.4545,0.8727
1485.txt,435,20,50,36,22,15,13,15,39,21.7500,19.7727,12.0833,1.8000,2.2727,1.6364,0.4167,0.6818,1.1000,0.5909,0.6818,0.4167,1.7727,1.0833
511.txt,198,11,24,21,11,8,6,10,20,18.0000,18.0000,9.4286,1.9091,2.1818,1.9091,0.3810,0.7273,1.0000,0.5455,0.9091,0.4762,1.8182,0.9524
579.txt,335,19,45,35,22,13,11,7,36,17.6316,15.2273,9.5714,1.8421,2.0455,1.5909,0.3714,0.5909,1.1579,0.5000,0.3182,0.2000,1.6364,1.0286
202.txt,671,37,102,71,45,26,23,16,54,18.1351,14.9111,9.4507,1.9189,2.2667,1.5778,0.3662,0.5778,1.2162,0.5111,0.3556,0.2254,1.2000,0.7606
1207.txt,566,34,76,60,39,22,19,27,51,16.6471,14.5128,9.4333,1.7647,1.9487,1.5385,0.3667,0.5641,1.1471,0.4872,0.6923,0.4500,1.3077,0.8500
1173.txt,227,13,38,31,14,17,7,8,20,17.4615,16.2143,7.3226,2.3846,2.7143,2.2143,0.5484,1.2143,1.0769,0.5000,0.5714,0.2581,1.4286,0.6452
1024.txt,412,11,69,48,13,30,12,17,37,37.4545,31.6923,8.5833,4.3636,5.3077,3.6923,0.6250,2.3077,1.1818,0.9231,1.3077,0.3542,2.8462,0.7708
516.txt,300,19,51,44,24,20,15,6,26,15.7895,12.5000,6.8182,2.3158,2.1250,1.8333,0.4545,0.8333,1.2632,0.6250,0.2500,0.1364,1.0833,0.5909
1390.txt,257,10,45,36,11,21,10,2,41,25.7000,23.3636,7.1389,3.6000,4.0909,3.2727,0.5833,1.9091,1.1000,0.9091,0.1818,0.0556,3.7273,1.1389
733.txt,292,14,40,30,14,17,11,9,36,20.8571,20.8571,9.7333,2.1429,2.8571,2.1429,0.5667,1.2143,1.0000,0.7857,0.6429,0.3000,2.5714,1.2000
685.txt,119,2,17,12,4,8,4,3,15,59.5000,29.7500,9.9167,6.0000,4.2500,3.0000,0.6667,2.0000,2.0000,1.0000,0.7500,0.2500,3.7500,1.2500
355.txt,214,16,41,36,14,22,8,1,28,13.3750,15.2857,5.9444,2.2500,2.9286,2.5714,0.6111,1.5714,0.8750,0.5714,0.0714,0.0278,2.0000,0.7778
1536.txt,511,26,80,58,28,26,18,12,47,19.6538,18.2500,8.8103,2.2308,2.8571,2.0714,0.4483,0.9286,1.0769,0.6429,0.4286,0.2069,1.6786,0.8103
960.txt,405,12,61,43,14,28,12,12,37,33.7500,28.9286,9.4186,3.5833,4.3571,3.0714,0.6512,2.0000,1.1667,0.8571,0.8571,0.2791,2.6429,0.8605
1417.txt,264,14,38,26,17,9,8,8,20,18.8571,15.5294,10.1538,1.8571,2.2353,1.5294,0.3462,0.5294,1.2143,0.4706,0.4706,0.3077,1.1765,0.7692
1533.txt,499,28,71,66,29,34,22,14,52,17.8214,17.2069,7.5606,2.3571,2.4483,2.2759,0.5152,1.1724,1.0357,0.7586,0.4828,0.2121,1.7931,0.7879
1075.txt,326,21,54,41,24,17,12,15,37,15.5238,13.5833,7.9512,1.9524,2.2500,1.7083,0.4146,0.7083,1.1429,0.5000,0.6250,0.3659,1.5417,0.9024
1322.txt,772,25,126,86,33,51,27,16,78,30.8800,23.3939,8.9767,3.4400,3.8182,2.6061,0.5930,1.5455,1.3200,0.8182,0.4848,0.1860,2.3636,0.9070
1239.txt,1042,82,195,134,93,45,39,18,86,12.7073,11.2043,7.7761,1.6341,2.0968,1.4409,0.3358,0.4839,1.1341,0.4194,0.1935,0.1343,0.9247,0.6418
802.txt,555,24,89,72,28,38,18,14,62,23.1250,19.8214,7.7083,3.0000,3.1786,2.5714,0.5278,1.3571,1.1667,0.6429,0.5000,0.1944,2.2143,0.8611
430.txt,416,12,70,51,22,26,14,9,36,34.6667,18.9091,8.1569,4.2500,3.1818,2.3182,0.5098,1.1818,1.8333,0.6364,0.4091,0.1765,1.6364,0.7059
1636.txt,319,17,41,31,17,13,9,12,43,18.7647,18.7647,10.2903,1.8235,2.4118,1.8235,0.4194,0.7647,1.0000,0.5294,0.7059,0.3871,2.5294,1.3871
1611.txt,309,16,42,36,18,15,13,14,25,19.3125,17.1667,8.5833,2.2500,2.3333,2.0000,0.4167,0.8333,1.1250,0.7222,0.7778,0.3889,1.3889,0.6944
259.txt,94,5,16,12,5,6,4,2,11,18.8000,18.8000,7.8333,2.4000,3.2000,2.4000,0.5000,1.2000,1.0000,0.8000,0.4000,0.1667,2.2000,0.9167
1194.txt,480,22,80,51,23,28,14,16,54,21.8182,20.8696,9.4118,2.3182,3.4783,2.2174,0.5490,1.2174,1.0455,0.6087,0.6957,0.3137,2.3478,1.0588
1149.txt,473,27,73,59,28,32,20,11,44,17.5185,16.8929,8.0169,2.1852,2.6071,2.1071,0.5424,1.1429,1.0370,0.7143,0.3929,0.1864,1.5714,0.7458
832.txt,282,17,47,40,21,19,10,7,29,16.5882,13.4286,7.0500,2.3529,2.2381,1.9048,0.4750,0.9048,1.2353,0.4762,0.3333,0.1750,1.3810,0.7250
87.txt,136,8,21,15,7,8,5,2,15,17.0000,19.4286,9.0667,1.8750,3.0000,2.1429,0.5333,1.1429,0.8750,0.7143,0.2857,0.1333,2.1429,1.0000
1015.txt,224,16,42,34,18,16,12,2,19,14.0000,12.4444,6.5882,2.1250,2.3333,1.8889,0.4706,0.8889,1.1250,0.6667,0.1111,0.0588,1.0556,0.5588
1420.txt,671,33,104,76,37,37,24,15,64,20.3333,18.1351,8.8289,2.3030,2.8108,2.0541,0.4868,1.0000,1.1212,0.6486,0.4054,0.1974,1.7297,0.8421
396.txt,324,22,53,42,22,17,12,5,35,14.7273,14.7273,7.7143,1.9091,2.4091,1.9091,0.4048,0.7727,1.0000,0.5455,0.2273,0.1190,1.5909,0.8333
728.txt,281,14,39,32,15,16,11,6,33,20.0714,18.7333,8.7812,2.2857,2.6000,2.1333,0.5000,1.0667,1.0714,0.7333,0.4000,0.1875,2.2000,1.0312
648.txt,515,21,66,42,22,21,13,12,66,24.5238,23.4091,12.2619,2.0000,3.0000,1.9091,0.5000,0.9545,1.0476,0.5909,0.5455,0.2857,3.0000,1.5714
440.txt,827,40,136,95,50,47,27,19,70,20.6750,16.5400,8.7053,2.3750,2.7200,1.9000,0.4947,0.9400,1.2500,0.5400,0.3800,0.2000,1.4000,0.7368
1117.txt,687,32,100,75,37,34,24,16,78,21.4688,18.5676,9.1600,2.3438,2.7027,2.0270,0.4533,0.9189,1.1562,0.6486,0.4324,0.2133,2.1081,1.0400
1298.txt,272,21,56,41,25,17,13,4,39,12.9524,10.8800,6.6341,1.9524,2.2400,1.6400,0.4146,0.6800,1.1905,0.5200,0.1600,0.0976,1.5600,0.9512
638.txt,354,13,45,39,18,23,11,13,43,27.2308,19.6667,9.0769,3.0000,2.5000,2.1667,0.5897,1.2778,1.3846,0.6111,0.7222,0.3333,2.3889,1.1026
622.txt,364,21,69,52,25,28,19,6,26,17.3333,14.5600,7.0000,2.4762,2.7600,2.0800,0.5385,1.1200,1.1905,0.7600,0.2400,0.1154,1.0400,0.5000
528.txt,369,21,67,51,24,27,16,8,37,17.5714,15.3750,7.2353,2.4286,2.7917,2.1250,0.5294,1.1250,1.1429,0.6667,0.3333,0.1569,1.5417,0.7255
1355.txt,232,15,40,32,17,14,10,6,18,15.4667,13.6471,7.2500,2.1333,2.3529,1.8824,0.4375,0.8235,1.1333,0.5882,0.3529,0.1875,1.0588,0.5625
1393.txt,529,40,98,80,45,34,23,7,47,13.2250,11.7556,6.6125,2.0000,2.1778,1.7778,0.4250,0.7556,1.1250,0.5111,0.1556,0.0875,1.0444,0.5875
289.txt,343,17,50,40,21,18,12,10,25,20.1765,16.3333,8.5750,2.3529,2.3810,1.9048,0.4500,0.8571,1.2353,0.5714,0.4762,0.2500,1.1905,0.6250
1689.txt,760,38,118,96,43,53,31,24,68,20.0000,17.6744,7.9167,2.5263,2.7442,2.2326,0.5521,1.2326,1.1316,0.7209,0.5581,0.2500,1.5814,0.7083
1637.txt,299,22,43,37,23,15,10,4,32,13.5909,13.0000,8.0811,1.6818,1.8696,1.6087,0.4054,0.6522,1.0455,0.4348,0.1739,0.1081,1.3913,0.8649
807.txt,108,8,12,11,8,4,4,4,9,13.5000,13.5000,9.8182,1.3750,1.5000,1.3750,0.3636,0.5000,1.0000,0.5000,0.5000,0.3636,1.1250,0.8182
757.txt,324,23,56,41,25,16,14,13,28,14.0870,12.9600,7.9024,1.7826,2.2400,1.6400,0.3902,0.6400,1.0870,0.5600,0.5200,0.3171,1.1200,0.6829
643.txt,424,21,59,52,24,27,18,7,41,20.1905,17.6667,8.1538,2.4762,2.4583,2.1667,0.5192,1.1250,1.1429,0.7500,0.2917,0.1346,1.7083,0.7885
339.txt,442,24,67,59,28,30,21,10,41,18.4167,15.7857,7.4915,2.4583,2.3929,2.1071,0.5085,1.0714,1.1667,0.7500,0.3571,0.1695,1.4643,0.6949
457.txt,273,18,48,36,19,19,13,8,28,15.1667,14.3684,7.5833,2.0000,2.5263,1.8947,0.5278,1.0000,1.0556,0.6842,0.4211,0.2222,1.4737,0.7778
437.txt,310,11,52,38,12,25,9,7,29,28.1818,25.8333,8.1579,3.4545,4.3333,3.1667,0.6579,2.0833,1.0909,0.7500,0.5833,0.1842,2.4167,0.7632
1586.txt,481,29,79,65,32,33,19,10,50,16.5862,15.0312,7.4000,2.2414,2.4688,2.0312,0.5077,1.0312,1.1034,0.5938,0.3125,0.1538,1.5625,0.7692
1567.txt,358,20,59,47,27,22,16,4,31,17.9000,13.2593,7.6170,2.3500,2.1852,1.7407,0.4681,0.8148,1.3500,0.5926,0.1481,0.0851,1.1481,0.6596
1502.txt,418,18,67,54,19,30,15,11,47,23.2222,22.0000,7.7407,3.0000,3.5263,2.8421,0.5556,1.5789,1.0556,0.7895,0.5789,0.2037,2.4737,0.8704
1516.txt,350,23,57,50,26,23,15,7,33,15.2174,13.4615,7.0000,2.1739,2.1923,1.9231,0.4600,0.8846,1.1304,0.5769,0.2692,0.1400,1.2692,0.6600
756.txt,157,6,24,19,7,10,6,9,14,26.1667,22.4286,8.2632,3.1667,3.4286,2.7143,0.5263,1.4286,1.1667,0.8571,1.2857,0.4737,2.0000,0.7368
1363.txt,222,7,39,30,10,20,8,1,28,31.7143,22.2000,7.4000,4.2857,3.9000,3.0000,0.6667,2.0000,1.4286,0.8000,0.1000,0.0333,2.8000,0.9333
